order_id,product_id,count
1006,102,8
1006,2,1
1006,98,10
1006,100,8
1006,10,8
1007,10,4
1007,93,1
1007,11,7
1007,43,4
1007,82,1
1007,41,8
1007,95,6
1007,98,8
1007,59,9
1007,78,3
1008,68,4
1008,88,3
1008,65,5
1008,81,2
1008,42,3
1008,31,6
1008,47,3
1008,56,10
1008,93,4
1008,67,2
1008,17,7
1008,10,9
1008,38,4
1008,90,10
1008,103,9
1008,25,7
1008,102,7
1008,28,4
1008,52,5
1008,32,1
1009,12,4
1009,1,7
1009,77,3
1009,63,4
1009,18,9
1009,30,8
1009,49,6
1009,10,6
1009,91,4
1009,40,5
1009,92,6
1009,28,7
1009,17,10
1009,103,10
1009,7,6
1009,22,10
1009,52,7
1009,14,9
1010,7,7
1010,25,5
1010,33,7
1010,29,5
1010,18,4
1010,72,4
1010,42,10
1010,103,9
1010,46,1
1010,22,4
1010,38,3
1010,26,3
1010,44,1
1011,98,4
1011,42,2
1011,11,1
1011,24,9
1011,72,8
1011,45,2
1011,77,4
1011,75,5
1011,3,10
1012,86,1
1012,54,6
1012,95,3
1012,52,4
1012,98,8
1012,104,4
1012,42,4
1012,38,3
1012,81,8
1012,76,8
1012,4,8
1012,73,10
1012,50,7
1013,46,4
1013,26,5
1013,41,5
1013,98,3
1013,6,4
1013,47,7
1013,69,6
1013,96,1
1013,90,3
1013,2,2
1013,16,7
1013,35,2
1013,78,3
1013,17,2
1013,40,3
1013,91,3
1013,60,1
1013,63,9
1013,74,10
1014,88,3
1014,41,8
1014,55,3
1014,27,2
1014,85,8
1014,60,10
1014,81,3
1014,96,2
1014,12,10
1014,29,8
1014,86,8
1014,23,3
1014,17,9
1014,52,2
1015,90,3
1015,96,5
1015,6,6
1015,80,3
1015,60,4
1015,78,6
1015,103,6
1015,55,9
1016,52,2
1016,64,10
1016,6,10
1016,94,7
1017,24,4
1017,67,8
1017,41,1
1017,73,1
1017,30,2
1017,19,2
1018,29,6
1018,20,2
1018,75,10
1018,12,8
1018,13,10
1018,62,5
1018,22,2
1018,78,3
1018,1,1
1018,85,1
1018,99,8
1018,4,4
1018,36,7
1018,84,4
1018,34,10
1019,43,10
1019,100,1
1019,101,1
1019,73,1
1020,101,5
1020,54,3
1020,34,10
1020,99,4
1020,47,9
1020,79,4
1020,50,9
1020,2,2
1020,73,7
1020,33,2
1020,89,5
1020,75,6
1020,80,7
1020,13,6
1020,46,1
1021,46,6
1021,63,9
1021,103,10
1022,82,5
1022,77,7
1022,73,8
1022,95,7
1022,99,3
1022,39,1
1022,70,6
1022,78,1
1023,96,1
1023,28,8
1023,42,1
1023,34,2
1024,4,10
1024,54,9
1024,55,8
1024,30,5
1024,64,4
1024,94,5
1024,35,2
1025,26,6
1025,102,6
1025,63,3
1025,6,3
1025,39,2
1025,37,2
1025,22,8
1025,82,1
1025,71,2
1025,3,2
1025,18,10
1025,51,9
1025,53,9
1025,61,2
1025,41,5
1025,101,9
1025,86,9
1025,27,6
1025,96,8
1025,19,5
1026,7,5
1026,81,9
1026,103,10
1026,26,9
1026,22,9
1026,43,8
1026,63,5
1026,87,8
1026,58,2
1026,64,2
1026,3,10
1027,50,4
1027,95,5
1027,86,4
1027,61,1
1027,57,5
1028,95,3
1028,102,10
1028,48,1
1028,42,1
1028,21,10
1028,65,10
1028,43,8
1028,13,5
1028,87,6
1028,73,10
1028,96,7
1028,98,2
1028,81,10
1028,91,6
1028,28,1
1028,3,9
1028,59,9
1029,67,4
1029,8,7
1029,74,2
1029,34,2
1029,60,8
1029,39,1
1029,27,1
1029,103,1
1029,20,10
1029,54,3
1029,25,3
1029,41,4
1029,80,1
1029,45,4
1029,36,2
1029,51,2
1029,94,9
1030,62,9
1030,58,7
1030,19,7
1031,53,10
1031,40,9
1031,59,10
1031,73,10
1031,93,3
1031,34,1
1031,19,8
1031,24,10
1031,82,8
1031,5,2
1031,28,1
1031,33,9
1031,1,3
1031,101,8
1031,68,2
1031,65,9
1031,54,10
1031,3,1
1031,60,7
1031,96,9
1032,58,9
1032,48,10
1032,2,4
1032,59,1
1032,55,8
1032,56,3
1032,96,7
1032,102,10
1032,5,4
1032,23,6
1032,28,9
1032,98,6
1033,7,1
1033,20,5
1033,96,5
1033,93,10
1033,80,9
1033,6,10
1033,59,4
1033,92,1
1033,14,2
1033,13,3
1033,11,2
1033,32,9
1033,64,3
1034,28,10
1035,35,7
1035,78,8
1035,53,6
1035,99,4
1035,32,1
1035,94,8
1035,22,9
1035,9,2
1035,75,4
1035,48,1
1035,37,6
1036,13,10
1036,5,1
1036,2,10
1036,90,2
1036,8,10
1036,75,9
1036,92,10
1037,55,10
1037,90,7
1037,99,10
1038,51,3
1038,64,3
1038,75,5
1038,88,6
1038,27,6
1038,24,7
1038,43,7
1038,70,3
1038,4,10
1038,14,6
1039,49,3
1039,6,7
1039,38,6
1039,17,10
1039,47,9
1039,22,7
1039,78,5
1039,9,4
1039,33,2
1039,72,5
1039,25,8
1039,42,2
1040,58,5
1040,90,10
1040,97,6
1040,42,10
1040,99,4
1040,35,9
1040,79,5
1040,39,1
1040,40,6
1040,38,3
1040,101,10
1040,3,2
1041,98,9
1041,12,2
1041,55,3
1041,14,8
1041,94,1
1041,34,6
1041,75,8
1041,79,9
1041,23,7
1041,74,5
1041,49,9
1041,100,6
1041,60,3
1041,10,4
1042,74,8
1042,86,8
1042,40,9
1042,15,6
1042,77,1
1042,71,10
1042,79,7
1042,80,4
1042,37,3
1042,58,10
1042,52,1
1042,97,9
1042,72,3
1042,19,4
1042,65,7
1043,75,4
1044,19,10
1044,29,4
1044,15,4
1044,49,8
1044,34,10
1044,56,6
1044,70,4
1044,95,4
1045,2,7
1045,29,10
1045,36,7
1045,80,8
1045,19,4
1045,99,3
1045,71,5
1045,98,10
1045,18,2
1045,67,4
1045,1,6
1045,21,3
1045,35,4
1045,91,3
1045,83,10
1045,53,4
1045,41,4
1045,14,3
1046,15,6
1046,31,9
1046,85,5
1046,26,7
1046,22,8
1046,2,6
1046,96,9
1046,29,7
1046,21,10
1047,83,4
1047,12,3
1047,19,2
1047,31,3
1047,10,4
1047,59,3
1047,9,7
1047,38,5
1048,24,4
1048,57,2
1048,2,10
1048,91,10
1048,5,7
1048,18,8
1048,89,10
1048,22,7
1048,44,1
1048,97,1
1048,47,1
1048,92,5
1049,84,9
1049,55,9
1049,4,7
1049,31,6
1049,76,6
1049,21,6
1049,59,8
1049,51,1
1049,38,1
1049,34,7
1049,35,5
1049,13,8
1049,2,10
1049,18,9
1049,97,3
1049,52,1
1049,90,1
1049,65,1
1050,59,2
1050,98,7
1050,45,10
1050,7,5
1050,21,4
1050,93,5
1050,95,2
1050,87,6
1050,25,1
1050,94,1
1050,89,1
1050,61,6
1050,54,9
1050,18,7
1050,76,9
1050,66,9
1050,23,10
1050,29,10
1050,82,3
1050,39,2
1051,97,10
1051,59,3
1051,90,8
1051,42,1
1051,36,9
1051,87,9
1052,94,2
1053,57,3
1053,56,4
1053,4,5
1053,23,5
1053,5,9
1053,32,8
1053,103,9
1053,80,2
1054,31,7
1054,97,2
1054,76,1
1054,86,5
1054,47,10
1054,92,10
1054,101,6
1055,91,10
1055,81,4
1055,67,3
1055,96,3
1055,42,10
1055,53,7
1055,57,7
1055,3,5
1055,104,9
1056,104,7
1056,16,7
1056,71,2
1056,24,4
1056,23,6
1056,38,10
1056,21,9
1056,6,2
1056,50,3
1056,102,3
1056,101,6
1056,14,2
1056,25,7
1056,27,7
1056,60,3
1057,2,7
1057,39,10
1057,84,3
1057,20,7
1057,14,3
1057,62,6
1057,53,5
1057,94,3
1057,70,1
1057,100,7
1057,35,4
1057,69,5
1057,31,5
1057,59,10
1058,104,3
1058,44,2
1059,66,4
1059,28,6
1059,36,10
1059,77,6
1059,83,10
1059,68,3
1059,37,4
1059,70,2
1059,90,6
1059,81,3
1059,11,1
1059,17,5
1059,79,6
1059,8,9
1060,5,4
1060,91,6
1060,14,4
1060,10,9
1060,102,5
1060,65,10
1060,47,9
1060,104,4
1060,74,1
1060,81,4
1060,39,5
1061,34,4
1061,101,3
1061,41,3
1061,79,10
1061,57,3
1061,73,6
1061,62,3
1061,11,2
1061,76,8
1061,42,5
1061,67,5
1061,19,8
1061,50,5
1061,43,5
1061,83,10
1061,100,2
1061,30,6
1061,103,5
1061,17,8
1061,39,6
1062,81,1
1062,15,6
1062,80,2
1062,82,8
1062,48,5
1062,94,5
1062,63,5
1062,41,9
1062,98,1
1062,11,5
1063,68,3
1063,58,8
1063,28,8
1063,89,10
1064,11,4
1064,10,10
1064,2,3
1064,27,6
1064,51,10
1064,56,7
1064,78,10
1064,12,6
1064,16,1
1064,58,3
1064,34,6
1064,103,2
1064,69,8
1064,13,8
1064,7,7
1064,75,7
1064,28,5
1065,11,1
1065,88,6
1065,80,7
1065,24,8
1065,53,7
1065,96,4
1065,75,4
1065,82,4
1065,38,4
1065,37,9
1065,67,1
1066,92,10
1066,40,10
1067,65,4
1067,67,5
1067,31,9
1067,103,5
1068,88,3
1068,14,6
1068,95,4
1068,48,4
1069,63,3
1069,103,8
1069,51,6
1069,67,10
1069,102,3
1069,36,6
1069,90,8
1069,98,10
1069,93,4
1070,23,7
1070,69,6
1070,90,3
1070,14,1
1070,57,2
1070,17,8
1070,77,10
1070,99,8
1070,26,3
1070,8,4
1071,78,2
1071,21,6
1071,63,4
1071,84,1
1071,24,10
1071,96,9
1071,18,7
1071,76,3
1071,36,9
1071,35,3
1071,83,7
1071,60,10
1071,93,3
1071,32,7
1072,91,4
1072,3,7
1072,57,3
1072,67,3
1072,29,2
1072,39,1
1072,21,7
1072,54,1
1072,15,8
1072,72,8
1072,13,6
1072,45,10
1072,101,3
1072,61,1
1072,75,3
1072,63,5
1072,50,9
1073,23,4
1073,101,4
1074,95,9
1074,94,1
1074,64,4
1074,78,9
1074,19,3
1074,17,5
1074,31,6
1074,23,3
1074,60,9
1074,28,7
1074,74,10
1074,18,5
1074,59,9
1074,58,3
1074,70,4
1074,103,4
1074,46,4
1074,3,9
1075,77,6
1075,31,1
1075,12,6
1075,63,3
1075,100,7
1075,4,6
1075,68,1
1075,103,3
1075,55,8
1075,84,1
1076,49,2
1076,42,8
1076,3,5
1076,15,6
1076,57,4
1076,68,4
1077,69,3
1077,93,6
1077,80,7
1077,36,1
1077,100,9
1077,51,1
1077,11,9
1077,14,4
1077,92,6
1077,43,5
1077,52,9
1077,7,7
1078,92,10
1078,34,2
1078,40,9
1078,58,10
1078,59,6
1078,23,8
1078,62,6
1078,49,10
1078,27,5
1078,32,4
1078,87,8
1078,5,8
1078,37,6
1078,56,10
1078,15,3
1078,54,6
1079,55,9
1079,48,10
1079,72,3
1079,89,7
1079,102,1
1079,97,10
1079,8,7
1079,58,9
1079,6,10
1079,36,2
1079,33,10
1079,29,1
1079,1,3
1079,62,1
1079,32,9
1079,91,6
1079,34,8
1079,4,5
1079,17,4
1080,6,2
1080,58,10
1080,101,9
1080,63,9
1080,5,10
1080,22,8
1080,45,3
1080,66,5
1080,86,6
1080,78,10
1080,43,5
1080,3,3
1080,57,9
1080,100,9
1080,34,1
1080,17,2
1080,87,10
1080,37,2
1080,64,7
1081,39,9
1081,60,6
1081,32,9
1081,12,6
1081,82,8
1081,36,2
1081,73,9
1081,1,3
1081,88,1
1081,86,9
1081,63,8
1081,19,6
1081,100,2
1081,54,5
1082,28,2
1082,24,10
1082,86,5
1082,17,9
1082,1,3
1082,68,1
1082,87,5
1082,100,6
1082,53,5
1082,94,2
1082,101,9
1082,76,5
1082,88,7
1082,23,7
1082,36,6
1083,10,8
1083,97,9
1083,35,2
1083,32,5
1084,35,1
1084,89,6
1084,17,6
1084,54,6
1084,88,9
1084,19,4
1084,74,2
1084,87,8
1084,37,6
1084,38,4
1084,64,5
1085,27,7
1085,101,7
1085,67,5
1085,103,1
1085,43,5
1085,22,2
1086,91,8
1086,86,8
1086,9,6
1086,18,4
1086,55,6
1086,88,1
1086,24,8
1086,15,2
1087,95,6
1088,36,4
1088,41,1
1089,81,5
1089,51,3
1089,6,5
1089,31,6
1089,76,7
1089,33,8
1089,48,10
1089,45,6
1089,79,5
1089,12,1
1089,49,1
1089,57,3
1089,84,4
1089,101,7
1089,60,8
1090,98,3
1090,40,5
1090,29,6
1090,102,4
1090,99,8
1090,97,9
1090,80,9
1090,53,9
1090,66,1
1090,30,6
1090,34,1
1090,3,4
1090,63,8
1091,34,6
1091,10,2
1091,75,4
1091,65,5
1091,1,2
1092,35,6
1092,31,2
1092,67,6
1092,89,4
1092,56,3
1092,33,3
1092,75,9
1092,73,3
1092,12,2
1092,14,10
1092,51,8
1092,17,10
1092,76,7
1092,87,4
1092,70,5
1093,65,5
1093,95,9
1093,84,6
1093,25,7
1093,85,9
1093,27,4
1093,12,6
1093,86,10
1093,62,7
1093,96,10
1093,47,8
1093,18,7
1093,2,8
1093,30,2
1093,79,8
1094,32,10
1094,95,9
1094,48,10
1094,64,3
1094,77,8
1094,33,9
1094,86,9
1094,43,1
1094,97,9
1094,103,1
1094,69,3
1094,22,6
1094,71,9
1094,9,6
1094,62,6
1095,26,1
1095,61,9
1095,39,7
1095,2,2
1095,27,9
1095,4,3
1095,1,1
1095,29,5
1095,57,2
1096,77,10
1096,70,9
1096,3,5
1096,5,1
1096,14,8
1096,20,8
1096,85,10
1096,88,7
1096,52,8
1096,93,6
1096,16,7
1096,39,4
1096,53,9
1096,58,2
1096,57,2
1096,81,1
1096,71,2
1096,22,1
1096,78,8
1096,67,2
1097,87,10
1097,11,1
1097,50,7
1097,98,8
1097,91,10
1098,51,4
1098,79,9
1098,48,10
1098,89,2
1098,94,1
1098,13,8
1098,53,9
1098,27,6
1099,21,8
1099,58,5
1099,13,7
1099,88,7
1099,70,1
1099,26,6
1099,7,4
1099,50,10
1099,79,9
1099,43,5
1099,12,1
1099,23,9
1100,48,6
1100,74,5
1100,8,9
1101,71,7
1101,97,9
1101,64,10
1101,53,7
1101,11,7
1101,84,5
1101,69,1
1101,75,3
1101,25,1
1101,2,9
1101,44,6
1101,67,8
1101,95,7
1101,100,5
1102,17,5
1102,61,9
1102,7,5
1102,26,6
1102,101,1
1102,68,5
1102,37,3
1102,60,4
1102,19,3
1103,61,8
1103,21,4
1103,56,9
1103,77,3
1103,90,1
1103,84,1
1103,25,7
1103,72,1
1103,57,7
1103,9,5
1103,48,7
1103,51,1
1103,92,4
1103,26,8
1103,76,2
1103,40,9
1103,2,10
1103,74,8
1104,3,2
1104,46,6
1104,1,2
1104,87,2
1104,35,10
1104,33,3
1104,67,2
1104,32,2
1105,45,8
1105,49,9
1105,10,9
1105,3,9
1105,91,3
1105,4,4
1105,73,8
1105,72,4
1105,68,10
1105,13,6
1106,71,10
1106,90,8
1106,10,7
1106,4,7
1106,56,7
1106,32,9
1106,53,4
1106,18,2
1106,28,5
1106,61,2
1106,68,2
1106,69,6
1106,89,2
1106,60,5
1106,26,6
1107,97,7
1108,13,2
1108,22,5
1109,1,6
1109,34,6
1109,71,2
1109,8,10
1109,40,2
1110,76,7
1110,93,7
1110,101,1
1110,34,6
1110,31,5
1110,103,9
1110,70,4
1110,69,7
1111,71,5
1111,83,3
1111,50,2
1111,64,4
1111,98,6
1111,95,10
1111,55,1
1111,100,8
1111,14,10
1111,73,1
1111,52,8
1111,38,7
1111,18,4
1111,75,6
1112,24,8
1112,34,10
1112,102,8
1112,46,4
1112,86,10
1112,64,6
1112,22,1
1112,68,7
1112,43,10
1112,17,7
1112,39,3
1112,66,10
1112,7,10
1112,12,4
1113,15,3
1113,58,2
1113,47,9
1113,50,6
1113,104,3
1113,31,3
1113,46,6
1113,4,10
1113,39,6
1114,16,2
1114,10,10
1114,79,1
1114,63,3
1115,68,10
1115,84,9
1116,81,4
1116,82,6
1116,94,1
1116,67,8
1116,28,1
1116,98,5
1116,55,9
1116,23,3
1116,90,10
1116,6,7
1116,84,7
1116,9,2
1116,38,6
1116,1,2
1117,51,2
1117,98,3
1117,63,9
1117,81,5
1117,96,8
1117,84,5
1117,57,7
1117,92,3
1117,10,10
1117,26,3
1117,85,4
1117,27,5
1117,74,6
1118,42,4
1118,62,10
1118,29,4
1118,46,3
1118,77,9
1119,1,6
1119,17,10
1119,70,5
1119,8,2
1119,64,6
1119,38,4
1119,89,1
1119,82,6
1119,68,4
1119,103,8
1119,95,1
1119,50,3
1119,75,6
1119,53,9
1119,20,1
1119,13,9
1119,97,1
1119,28,9
1119,92,9
1120,73,6
1120,63,6
1120,55,4
1120,102,5
1120,80,3
1120,99,3
1120,34,9
1120,43,3
1120,57,1
1120,94,8
1120,16,1
1120,62,8
1120,98,8
1120,42,2
1120,28,5
1120,40,7
1120,21,2
1120,60,4
1120,75,7
1121,89,8
1121,49,1
1121,50,4
1121,61,5
1121,85,4
1121,53,10
1121,17,6
1121,37,4
1122,61,6
1122,29,9
1122,102,9
1122,77,1
1122,47,5
1122,23,4
1122,70,5
1122,99,3
1122,86,10
1122,95,5
1122,103,7
1122,39,5
1122,85,6
1122,82,8
1122,6,7
1123,73,5
1123,55,10
1123,91,5
1123,29,1
1123,40,5
1123,2,3
1123,31,3
1123,85,6
1123,11,10
1123,38,8
1123,59,4
1124,4,5
1124,53,10
1124,32,6
1124,92,4
1124,81,2
1124,21,1
1124,17,4
1125,5,9
1125,22,7
1125,90,7
1125,43,3
1125,60,4
1125,46,2
1125,4,10
1125,74,1
1125,35,8
1125,47,10
1125,78,8
1126,8,2
1126,86,4
1126,21,2
1126,28,1
1126,14,6
1126,41,5
1126,11,2
1126,92,8
1126,99,5
1126,22,7
1126,1,9
1126,23,9
1127,23,3
1127,88,8
1127,96,1
1127,26,1
1127,67,1
1127,76,3
1127,18,3
1127,102,9
1127,3,10
1127,25,9
1127,41,2
1127,99,3
1127,14,6
1127,17,6
1127,82,7
1127,53,10
1128,15,10
1128,16,8
1128,1,5
1128,45,4
1128,84,4
1128,18,2
1128,17,6
1128,87,9
1128,83,3
1128,28,5
1129,95,3
1129,78,7
1129,57,4
1129,80,6
1129,89,10
1129,26,6
1129,39,1
1129,61,10
1129,24,7
1129,19,9
1129,10,3
1130,94,4
1130,11,6
1130,21,9
1130,72,10
1130,85,8
1130,98,2
1130,88,7
1130,22,4
1130,15,3
1130,64,6
1131,99,8
1131,101,8
1131,92,10
1131,69,2
1131,84,10
1132,3,8
1132,45,4
1132,43,9
1132,68,9
1132,66,1
1132,62,6
1132,25,10
1132,57,8
1132,67,8
1132,77,7
1133,59,2
1133,81,6
1133,85,3
1133,46,2
1133,77,5
1133,39,9
1133,61,5
1134,47,8
1134,36,10
1134,25,6
1134,8,10
1134,99,5
1134,31,1
1134,24,1
1135,79,8
1135,62,8
1135,81,1
1135,46,8
1135,40,3
1135,23,6
1135,43,8
1135,90,1
1135,28,3
1135,20,1
1135,54,8
1135,16,7
1135,100,8
1136,80,8
1136,11,6
1136,71,1
1136,104,7
1137,95,1
1138,91,6
1138,19,4
1138,80,4
1138,102,5
1138,10,8
1139,55,9
1140,72,1
1140,81,4
1140,84,7
1140,32,1
1140,26,5
1140,69,3
1140,66,9
1140,9,3
1141,30,4
1141,46,4
1141,26,4
1141,92,1
1141,21,6
1141,73,3
1141,99,2
1141,50,7
1141,96,3
1141,3,3
1141,81,7
1141,33,2
1141,25,6
1142,45,6
1142,11,8
1142,35,6
1142,102,1
1142,37,6
1142,5,1
1142,2,9
1142,59,4
1142,8,5
1142,6,2
1143,42,3
1143,14,8
1143,61,8
1143,31,5
1143,23,9
1143,35,4
1143,19,2
1143,88,2
1143,51,2
1143,82,4
1143,96,1
1144,99,10
1144,102,10
1144,34,2
1144,54,10
1144,41,1
1144,35,10
1144,1,2
1144,62,10
1144,78,2
1144,48,7
1144,10,4
1144,100,9
1144,12,4
1144,42,2
1144,27,1
1145,83,3
1145,20,7
1145,53,7
1145,22,7
1145,30,10
1145,88,3
1145,75,5
1145,84,6
1145,10,6
1145,45,1
1146,63,7
1146,49,1
1146,71,6
1146,94,8
1146,24,3
1146,72,7
1146,76,3
1146,75,2
1146,32,5
1146,77,1
1147,13,5
1147,43,8
1148,52,3
1148,17,5
1149,99,2
1149,60,7
1149,53,6
1149,61,9
1149,63,4
1149,86,2
1149,77,2
1149,38,2
1149,20,6
1149,54,7
1149,50,4
1150,87,7
1151,32,7
1151,49,5
1151,97,1
1151,1,8
1151,33,5
1151,45,9
1151,89,8
1151,88,2
1151,30,2
1151,56,8
1151,72,5
1151,84,5
1152,77,7
1152,58,2
1152,46,4
1153,28,3
1153,21,1
1153,82,10
1153,87,1
1153,74,7
1153,78,10
1153,71,5
1153,85,10
1153,64,1
1153,16,5
1153,22,2
1153,76,5
1153,68,2
1153,23,8
1153,98,8
1153,96,5
1153,30,5
1154,61,4
1154,36,7
1154,54,4
1154,28,3
1154,55,2
1154,7,9
1154,45,10
1154,26,8
1154,57,7
1154,29,7
1154,32,5
1154,104,5
1154,13,10
1154,11,4
1154,46,7
1154,1,9
1155,80,2
1156,104,9
1156,30,6
1156,44,6
1156,25,4
1156,36,2
1156,2,7
1156,81,6
1156,88,3
1156,42,9
1157,29,5
1157,69,9
1157,37,9
1157,64,2
1157,80,3
1157,101,6
1157,39,5
1157,92,5
1157,56,9
1157,33,1
1157,62,9
1157,60,1
1157,89,9
1157,9,4
1157,6,5
1157,54,6
1157,73,2
1158,93,4
1158,13,6
1158,34,8
1158,78,10
1158,44,8
1158,23,8
1159,31,9
1159,23,7
1159,25,6
1159,44,4
1159,83,1
1159,8,3
1159,50,4
1160,15,2
1160,45,10
1160,26,2
1161,75,3
1161,32,4
1161,60,6
1161,71,2
1161,69,6
1161,93,7
1161,66,6
1161,18,10
1161,94,5
1161,54,7
1161,101,6
1161,103,2
1161,25,8
1161,55,9
1161,92,2
1161,76,7
1161,11,10
1161,43,2
1161,56,3
1162,54,8
1162,43,9
1162,50,9
1162,66,8
1162,69,4
1162,35,7
1162,32,1
1162,24,10
1162,52,5
1162,97,4
1162,60,1
1162,71,9
1162,88,10
1162,80,6
1162,95,3
1162,51,9
1162,33,4
1162,40,5
1163,24,1
1163,18,8
1164,81,6
1164,104,3
1164,101,7
1164,82,4
1164,59,7
1164,46,10
1164,97,3
1164,47,9
1164,78,10
1164,27,4
1164,25,4
1164,63,9
1164,29,6
1164,38,5
1164,93,9
1164,36,8
1164,72,4
1165,88,4
1165,53,5
1165,77,5
1166,72,6
1166,103,4
1166,65,5
1166,30,8
1166,62,1
1166,6,10
1166,97,3
1166,99,10
1166,42,2
1166,68,8
1166,96,9
1166,8,5
1166,73,4
1167,59,3
1167,5,7
1167,1,1
1167,92,8
1167,58,10
1167,97,3
1168,56,2
1168,51,6
1168,66,6
1168,93,9
1168,15,1
1168,89,4
1168,84,2
1168,20,9
1168,60,5
1168,44,5
1168,45,1
1168,78,6
1168,22,10
1168,49,4
1168,12,5
1169,54,7
1169,60,6
1169,49,6
1169,44,1
1169,79,1
1169,101,9
1169,104,6
1169,34,8
1169,14,10
1169,35,1
1169,8,1
1169,17,10
1169,27,8
1169,47,10
1169,102,2
1170,48,3
1170,58,3
1170,50,1
1170,69,10
1170,66,10
1170,8,5
1170,9,3
1170,45,8
1171,29,3
1171,79,7
1171,73,3
1171,95,9
1171,23,7
1171,20,4
1171,32,1
1171,75,9
1171,94,5
1171,10,4
1172,69,5
1172,55,4
1172,31,10
1172,88,8
1172,72,5
1172,66,6
1172,23,2
1172,96,4
1172,36,1
1172,98,1
1172,67,1
1172,17,2
1172,104,7
1172,75,2
1172,93,2
1172,44,2
1173,23,10
1173,3,7
1173,35,10
1174,89,2
1174,56,8
1174,71,4
1174,26,7
1174,9,5
1174,95,5
1174,86,6
1174,25,9
1174,61,5
1174,78,3
1174,60,6
1174,88,8
1174,81,7
1174,64,8
1175,21,8
1175,78,1
1175,10,5
1175,47,1
1175,53,3
1175,46,7
1175,55,8
1175,74,5
1175,23,6
1175,59,4
1175,35,8
1175,72,7
1175,92,5
1175,5,10
1175,26,8
1175,82,2
1176,86,3
1176,19,1
1176,74,5
1176,82,8
1176,72,1
1176,53,3
1176,92,8
1176,33,8
1176,2,10
1176,57,10
1176,102,3
1176,4,3
1177,100,8
1177,75,2
1177,10,1
1178,30,5
1178,16,1
1178,83,3
1178,40,10
1179,69,3
1179,98,2
1179,8,9
1180,49,7
1180,55,7
1180,89,10
1180,8,1
1180,87,2
1180,100,1
1180,70,4
1180,17,9
1180,90,3
1180,54,5
1180,69,3
1180,29,3
1180,43,4
1180,83,9
1180,36,3
1180,97,5
1181,47,1
1181,62,3
1181,2,9
1181,79,2
1181,20,7
1181,6,9
1181,74,10
1181,94,4
1182,98,2
1182,20,8
1182,16,8
1182,2,8
1183,27,10
1183,82,3
1183,59,7
1183,12,7
1183,76,8
1183,93,10
1183,20,9
1183,25,7
1183,26,3
1183,33,8
1183,90,7
1183,29,2
1183,39,7
1184,14,10
1184,101,9
1184,44,10
1184,82,7
1184,38,2
1184,71,4
1184,69,1
1184,9,6
1184,90,3
1184,81,10
1184,92,6
1185,20,4
1185,76,8
1185,23,4
1185,11,6
1185,80,8
1185,102,5
1185,60,10
1185,55,4
1185,27,3
1186,51,8
1186,20,7
1186,48,9
1186,38,5
1186,68,8
1186,16,9
1186,2,1
1186,53,5
1186,7,6
1187,70,5
1187,86,8
1188,3,5
1188,19,1
1188,7,7
1188,38,4
1188,43,2
1188,10,4
1188,93,6
1188,34,7
1188,50,7
1188,62,2
1189,63,6
1189,16,2
1189,41,5
1189,98,7
1189,99,9
1189,17,4
1189,96,8
1189,82,3
1189,102,3
1189,49,10
1189,76,9
1189,70,6
1189,6,3
1189,64,8
1190,70,2
1190,87,2
1190,47,8
1190,99,9
1190,60,7
1190,34,2
1190,71,5
1190,102,10
1190,100,10
1190,59,8
1190,65,10
1190,91,1
1190,18,1
1190,31,4
1190,13,1
1191,104,8
1191,26,4
1191,2,2
1191,67,2
1192,47,6
1192,94,3
1192,52,3
1192,38,10
1192,46,3
1192,95,3
1193,52,1
1193,55,3
1193,90,7
1193,79,3
1193,72,10
1193,86,2
1193,24,1
1194,9,8
1194,1,4
1194,56,2
1194,3,2
1194,89,7
1194,39,2
1194,29,3
1194,22,7
1194,43,9
1194,52,5
1194,92,7
1194,21,9
1194,79,3
1194,15,7
1194,12,5
1194,87,9
1195,61,8
1195,4,9
1195,1,2
1195,72,8
1195,98,8
1195,65,8
1195,42,8
1195,71,7
1195,2,2
1195,76,5
1195,18,7
1195,21,1
1196,17,1
1197,13,7
1197,56,2
1197,53,9
1197,1,5
1197,92,10
1197,57,2
1197,7,9
1197,66,1
1197,78,7
1197,17,5
1197,95,3
1197,84,6
1197,89,9
1197,68,6
1197,70,1
1198,87,8
1198,96,5
1198,52,2
1198,65,4
1198,60,8
1198,83,3
1198,58,9
1198,73,8
1198,59,6
1198,85,1
1198,29,1
1198,95,3
1198,13,4
1198,35,6
1198,6,1
1198,39,1
1198,75,10
1198,27,2
1198,16,2
1199,75,7
1199,50,9
1199,4,10
1199,43,9
1199,87,4
1199,80,2
1199,81,7
1199,65,7
1199,3,10
1199,39,2
1200,95,6
1200,23,4
1200,20,8
1200,81,1
1200,54,8
1200,44,8
1200,93,2
1200,68,6
1200,47,8
1200,64,5
1201,20,4
1201,45,7
1201,37,6
1201,8,6
1201,61,7
1201,32,2
1201,79,5
1201,40,1
1201,47,7
1201,26,9
1202,82,2
1202,81,9
1202,98,10
1202,79,4
1203,53,2
1203,50,9
1203,4,9
1203,80,7
1203,101,10
1203,95,4
1203,60,6
1203,27,1
1203,48,8
1203,17,7
1203,67,10
1204,47,7
1204,87,1
1205,34,3
1205,98,8
1205,14,5
1205,56,6
1205,41,1
1205,89,2
1205,15,8
1205,96,10
1205,83,4
1205,30,5
1205,12,7
1205,66,3
1206,68,2
